"Data Source","Indicadores del desarrollo mundial",

"Last Updated Date","2023-03-01",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021",
"Jordania","JOR","Personas que usan Internet (% de la población)","IT.NET.USER.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0.02323392","0.044938549","0.599341106","1.305888264","2.526965353","2.623275422","4.705719581","6.025532412","8.466005016","11.65874137","12.93285205","13.86710879","20","23","26","27.2","34.9","37","41.4","46.2","54.22","56.15","64.5","65.2","","","",
"Japón","JPN","Personas que usan Internet (% de la población)","IT.NET.USER.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.020293683","0.040438041","0.096678025","0.401277526","0.799684291","1.594363148","4.372981968","9.16307714","13.41404088","21.39129031","29.99074036","38.53206086","46.59420112","48.43526589","62.39392963","66.9210661","68.68527032","74.3","75.4","78","78.21","79.05411352","79.4964","88.21942891","89.10683302","91.05802839","93.18272128","91.72654724","88.74635089","92.73039781","90.21945812","",
"Kazajstán","KAZ","Personas que usan Internet (% de la población)","IT.NET.USER.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0.000521079","0.011302355","0.031824512","0.064596754","0.131069604","0.464277218","0.668594403","1.006124211","1.674770995","2.000414753","2.650394657","2.961707492","3.268369051","4.02","11","18.2","31.6","50.6","61.90662747","63.30422443","66","70.8299336","74.58772647","76.42674823","78.90391906","81.87762047","85.94259898","90.9239507",
"Kenya","KEN","Personas que usan Internet (% de la población)","IT.NET.USER.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0.000727482","0.008839115","0.034406051","0.050261388","0.114256028","0.318059714","0.619782266","1.207773885","2.941902861","3.023528042","3.101897702","3.6","4.4","5.2","6.1","7.2","8.8","10.5","13","16.5","16.58785485","16.6","17.82710021","19.5","22.66888257","29.5","",
"Kirguistán","KGZ","Personas que usan Internet (% de la población)","IT.NET.USER.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","","","0.072808334","0.20471135","1.041401145","3.002941327","2.99926518","3.908766268","5.090385307","10.53380134","12.306907","14.03","15.7","16","16.3","17.5","19.8","23","28.3","30.24704278","34.5","38.19903776","62.8","64.1","72","",
"Camboya","KHM","Personas que usan Internet (% de la población)","IT.NET.USER.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","","0.005844911","0.016324986","0.031969578","0.04702264","0.076956056","0.226983238","0.260570198","0.300436644","0.317321781","0.46835672","0.49","0.51","0.53","1.26","3.1","4.94","6","14","18","32.39845171","32.90027854","","","","",
"Kiribati","KIR","Personas que usan Internet (% de la población)","IT.NET.USER.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","","","0.616545618","1.211577838","1.785225474","2.337458948","2.5","3","3.5","4","4.5","6","7","8.97","9.07","10","10.74679768","11.5","12.25","14.9","18.7","23.4","29.4","36.9","38","",
"Saint Kitts y Nevis","KNA","Personas que usan Internet (% de la población)","IT.NET.USER.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","1.945569823","2.258559942","3.343810607","4.400440044","5.86281024","7.714726556","21.15238176","22.96978429","24.73767754","34","38.5","43.5","49.2","55.7","63","63.2","64","64.6","68","75.7","76.81767491","80.71019081","","","","",
"Corea, República de","KOR","Personas que usan Internet (% de la población)","IT.NET.USER.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.023265092","0.046124435","0.098404337","0.249946523","0.311359364","0.81968667","1.624237192","3.600801564","6.781815468","23.55219445","44.7","56.6","59.4","65.5","72.7","73.5","78.1","78.8","81","81.6","83.7","83.75912015","84.07","84.77","87.55682649","89.8962558","92.84302568","95.06942188","96.02285958","96.15757918","96.50505968","97.57132662",
"Kuwait","KWT","Personas que usan Internet (% de la población)","IT.NET.USER.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0.091082245","0.147162703","0.202898433","0.855662317","2.174535859","3.052397455","4.756222209","6.731395768","8.551792434","10.24896793","22.40293838","22.92711204","25.92610837","28.79119795","34.8","42","50.8","61.4","65.76907069","70.45","75.46","78.7","82","85.6","97.99998933","99.59884959","99.54267645","99.10587967","99.70000672",
"América Latina y el Caribe (excluido altos ingresos)","LAC","Personas que usan Internet (% de la población)","IT.NET.USER.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0.0024579729591729","0.00886007161268487","0.0189815377703575","0.0396449095476615","0.0933335125362918","0.287251473839512","0.574951912907447","1.13623636798747","1.83074086765526","3.34930126390216","5.05830801040707","8.47560433787202","10.8408363500397","14.1479590307996","16.2520046662993","20.4849270461202","23.3581877452445","25.9616284783907","30.3822372241543","34.0087499092743","38.6686325517319","42.1915491631162","45.128719760904","47.7046346253892","53.3271300443338","56.408578144864","61.6259648003803","64.7103780595856","67.9860191718893","73.3992431667832","",
"República Democrática Popular Lao","LAO","Personas que usan Internet (% de la población)","IT.NET.USER.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","","","0.009657814","0.037780708","0.111044032","0.181664461","0.267899241","0.333912466","0.36143449","0.85035749","1.169893428","1.64","3.55","6","7","9","10.74767619","12.5","14.26","18.2","21.87","25.51043508","29.1","30.84","54","62",
"Líbano","LBN","Personas que usan Internet (% de la población)","IT.NET.USER.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0.071617991","0.140166939","1.241079739","2.722352199","5.376809498","7.952743736","6.783219775","7","8","9","10.14","15","18.74","22.53","30.14","43.68","52","61.24978572","70.5","73","74","76.11","78.18077489","80.9","80.9","84.1","",
"Liberia","LBR","Personas que usan Internet (% de la población)","IT.NET.USER.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","","0.004489443","0.004099387","0.011328732","0.017702706","0.033812227","0.032713307","0.031868935","0.031011185","","","0.551376581","0.53","2","2.3","2.5","2.6","3.2","5.41","10","15.7","16.3","18.9","22","25.6","",
"Libia","LBY","Personas que usan Internet (% de la población)","IT.NET.USER.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","","","","0.133617289","0.187042622","0.366533175","2.244418222","2.814517987","3.532838162","3.917787977","4.301051789","4.721999379","9","10.8","14","14","15.2","16.5","17.76","","","","","","","",
"Santa Lucía","LCA","Personas que usan Internet (% de la población)","IT.NET.USER.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0.305656686","0.670465974","0.992168483","1.304988973","1.932105802","5.090483341","8.181863954","14.64183577","20.98247346","21.39521236","21.56758295","24.5","27.9","30","31","32.5","34","34.82","36","39.7","41.7","43.8","46","48.3","50.7","53.3","",
"América Latina y el Caribe","LCN","Personas que usan Internet (% de la población)","IT.NET.USER.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0.00221121646987196","0.00961699863718613","0.0211218291131688","0.0433053323836782","0.105574955046248","0.310107972255471","0.609109287931542","1.22927428974655","2.04883890093369","3.8756083069587","5.61778512725218","8.8465905032673","11.2630147022872","14.3986124340661","16.6146917584606","20.7562854043012","23.7329572098945","26.5418650022178","31.0708024816535","34.7354093492444","39.3707411450824","43.1966729045914","46.2587175537798","48.8064972498348","54.3975827986836","57.5389054375837","62.3522243807621","65.4486408845555","68.6709698708205","73.8849876451279","",
"Países menos desarrollados: clasificación de las Naciones Unidas","LDC","Personas que usan Internet (% de la población)","IT.NET.USER.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0.000103277011482071","0.000342888176393685","","0.00865715710571047","0.0214234828910265","0.0583640495528627","0.0999375059934542","0.144726917371825","0.234528820450362","0.353430074637943","0.53677938916184","0.752717786272476","1.06929012315664","1.79065314364837","1.89513640171079","2.39720123341668","3.1086148563559","3.77490187694547","4.66834662404468","5.81303866802882","8.64132687070664","10.8308172169144","14.202323629364","16.6990377308525","19.4554354210923","21.624503167451","23.5117816773632","",
"Países de ingreso bajo","LIC","Personas que usan Internet (% de la población)","IT.NET.USER.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0.000174699225855759","0.000444569328609656","0.00204410600251022","0.0100079458540919","0.023677118185829","0.0553255671394203","0.0821068322151606","0.124929484417084","0.296868359575292","0.434216171945389","0.591639132228715","0.867807934146776","1.13659608106904","2.10954237223391","2.09671044657995","2.73170319669043","3.36527266895679","3.85590325351449","4.69480546716941","5.46397717780901","7.0872152835271","9.22718574714957","11.689116996904","13.7642526062374","16.3113973692596","17.8968613473367","19.4949152483437","",
"Liechtenstein","LIE","Personas que usan Internet (% de la población)","IT.NET.USER.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","","","","","36.51522989","45.11685265","59.47071067","58.80969184","64.00744814","63.37135615","64.21416136","65.08021844","70","75","80","85","89.4077","93.8","95.21","96.6411951","98.09390389","99.54661245","","","","",
"Sri Lanka","LKA","Personas que usan Internet (% de la población)","IT.NET.USER.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0.002765448","0.005484436","0.054464499","0.162464548","0.296351104","0.348414425","0.647410011","0.793821864","1.050422706","1.458580228","1.44615998","1.792046794","2.537566129","3.88","","","","","","","10.5","12.1","15.1","21.3","26","29","35","",
"Países de ingreso mediano bajo","LMC","Personas que usan Internet (% de la población)","IT.NET.USER.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","4.79763812599297E-05","0.000140474972005616","0.00134214261342465","0.0172774725008377","0.0379123519782869","0.0744500551958835","0.157436072561193","0.285471776443582","0.580188148808367","0.891353174950497","1.66531274444539","2.22065417244555","3.05199517570957","3.788071043558","4.62655596941452","5.75194932266694","6.82927949003915","7.85583603084138","10.6423765697077","12.7816025663994","14.3529330578431","16.0937583091592","18.4954865833556","20.9373259300912","23.7885966977503","26.8022942281981","30.10234117401","36.0969374408345","44.9562732727932","",
"Ingreso mediano y bajo","LMY","Personas que usan Internet (% de la población)","IT.NET.USER.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0.000355421746497535","0.00124930834771736","0.00380405100664779","0.01036011218849","0.0323881883122739","0.0774100752543722","0.154218488130461","0.343939845813807","0.697292732837316","1.41931653029704","2.01912827979545","3.41530792539721","4.47869588788441","5.74877054892077","6.78427820571127","8.32942878848977","10.8654114473013","13.5676848649683","16.4114647590886","19.9210467978785","22.8037592432132","25.2847067015072","27.3959819697969","29.7924246265015","32.4368600866362","35.2740929085155","37.9944978726882","41.8408613963871","46.7474101987632","53.6977868754484","",
"Lesotho","LSO","Personas que usan Internet (% de la población)","IT.NET.USER.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0.00284594","0.005584433","0.010956533","0.05380446","0.21180607","0.261150063","1.083943137","1.53249659","2.175524339","2.580245484","2.979708187","3.44543126","3.58","3.72","3.86","7","10","15","22","25","32.45385695","39","40.8","42.30173357","43","",
"avanzada del dividendo demográfico","LTE","Personas que usan Internet (% de la población)","IT.NET.USER.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0.000549433862838157","0.0030356708427194","0.00875776522211895","0.0257962523133968","0.0566977457981863","0.141945645922855","0.27240310466115","0.634710524068945","1.27260587036424","2.477377755585","3.56735593324093","5.93000074041484","8.04910652797269","10.4041324855878","12.3105104229555","15.1656562705677","20.0017274584459","25.747295906447","31.7189972551065","36.6689773437244","40.8789197512144","45.0990972185069","48.0633790513839","50.7864869326152","53.3793618505698","56.7339503015237","59.0741246149348","63.8178785972103","68.1739318768303","73.6546050817521","76.305510455442",
"Lituania","LTU","Personas que usan Internet (% de la población)","IT.NET.USER.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0.277421291","0.978422157","1.972063745","2.9230547","6.427067495","7.179356994","17.69","25.91","31.23","36.22","43.9","49.9","55.22","59.76","62.12","63.6399774","67.22998933","68.4529","72.13","71.37805901","74.37664556","77.61525651","79.72258277","81.58186838","83.05555096","86.93054425",
"Luxemburgo","LUX","Personas que usan Internet (% de la población)","IT.NET.USER.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0.153198791","0.302155121","0.496486119","1.590941911","5.551653306","7.142704085","11.74555372","17.3879578","22.88732797","36.16342251","39.84","54.55","65.88","70","72.51","78.92","82.23","87.31","90.62","90.02985856","91.94992374","93.7765","94.67","96.37671417","98.13669867","97.36296032","97.06129871","97.12063569","98.82242384","98.82696739",
"Letonia","LVA","Personas que usan Internet (% de la población)","IT.NET.USER.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0.812717072","2.053454712","3.315267886","4.387409055","6.319062083","7.219345808","21.94","26.98","38.58","46","53.63","59.17","63.41","66.84","68.42","69.74995456","73.11994377","75.2344","75.83","79.20058292","79.84209778","80.114077","83.57717486","86.13545644","88.89796078","91.17964988",
"Región Administrativa Especial de Macao, China","MAC","Personas que usan Internet (% de la población)","IT.NET.USER.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0.036993376","0.280014086","0.727273598","2.364127672","7.003324245","9.212005085","13.60858974","22.52121677","25.17188016","25.74212398","31.48409738","34.86292717","46.4","47.327","49.24","54","55.198","60.20369672","61.31","65.8","69.78","77.60013186","81.64298546","83.17408907","83.79408961","86.46792571","88.1","",
"Isla de San Martín (parte francesa)","MAF","Personas que usan Internet (% de la población)","IT.NET.USER.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Marruecos","MAR","Personas que usan Internet (% de la población)","IT.NET.USER.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0.003710492","0.005675444","0.021635203","0.142300767","0.175595345","0.693791245","1.371438101","2.373253192","3.353366681","11.60793477","15.08444452","19.77119157","21.5","33.1","41.3","52","46.1074826","55.41605319","56","56.8","57.07999935","58.27123642","61.76221201","64.80386519","84.12036305","84.12036305","88.13031937",
"Mónaco","MCO","Personas que usan Internet (% de la población)","IT.NET.USER.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","","","","","42.18486345","46.64614236","48.04711717","49.49116892","52.49019668","55.46482606","61.47603971","64.3776824","67.25","70.1","75","80.3","87","90.7","92.4","93.36330202","95.20817797","97.05297684","","","","",
"República de Moldova","MDA","Personas que usan Internet (% de la población)","IT.NET.USER.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0.000825391","0.003457217","0.004643901","0.028128808","0.260818206","0.600695269","1.282846417","1.487812952","3.787242799","7.407544584","10.62939084","14.63027046","19.62064771","20.45","23.39","27.5","32.3","38","43.37","60","67","69.00000447","70.99999911","76.12451989","","","","",
"Madagascar","MDG","Personas que usan Internet (% de la población)","IT.NET.USER.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0.003695196","0.014333647","0.062561023","0.168608781","0.196394691","0.222511586","0.339720155","0.423252419","0.525353655","0.567721802","0.607552239","0.65","1.65","1.63","1.7","1.9","2.3","3","3.7","4.17397219","4.713662899","9.8","15","","","",
"Maldivas","MDV","Personas que usan Internet (% de la población)","IT.NET.USER.ZS","0","","","","","0","","","","","0","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.22693009","0.309444238","0.569627464","1.119908615","2.203872939","3.617290649","5.347765169","5.97659285","6.588254875","6.869605067","11.03635278","16.3","23.2","24.8","26.53","34","38.9301","44.1","49.28","54.46195515","59.09258997","61.25","62.07","62.5","62.93","",
"Oriente Medio y Norte de África","MEA","Personas que usan Internet (% de la población)","IT.NET.USER.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.00207254077112048","0.00402083314504837","0.00582024347525066","0.00825595330035451","0.0135111512086321","0.0317698780581613","0.0855682555655811","0.233500279876253","0.498478320200518","0.941980080601395","1.72761234076841","2.10762058723123","3.77705516201417","5.13450947269172","8.40927483363078","9.77581404056184","11.7905987459306","15.0748756272269","18.7818852111067","21.6531700453725","24.8581506710893","27.7700419898968","31.213209809802","35.1520914658839","40.0795625737973","44.4938628685507","49.9623500895707","56.9376460488642","61.117771089192","67.1712719525796","75.5229685131206","",
"México","MEX","Personas que usan Internet (% de la población)","IT.NET.USER.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0.005880695","0.01730781","0.028305042","0.043339167","0.10256419","0.20040628","0.62731154","1.265783278","1.857436221","5.081384153","7.038023117","11.9","12.9","14.1","17.21","19.52","20.81","21.71","26.34","31.05","37.17629541","39.75","43.46","44.39","57.43104299","59.540446","63.85224909","65.77263448","70.06991047","71.96819405","71.96819405",
"Islas Marshall","MHL","Personas que usan Internet (% de la población)","IT.NET.USER.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0.037059432","","","0.966071567","1.534271796","1.706614078","2.335444575","2.569750367","3.599776814","3.878702398","3.795590214","3.95","4.6","5.6","7","10","12.5","14","16.8","19.2824418","29.78777936","38.70116262","","","","",
" Ingreso mediano","MIC","Personas que usan Internet (% de la población)","IT.NET.USER.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0.000382390769908808","0.00134533766669563","0.00410096386201096","0.0111655066927514","0.0349468960123506","0.0827857455154679","0.165783634451179","0.369833761724493","0.749158937060804","1.53367865375698","2.1833024011555","3.6898846180545","4.84031782237908","6.21608584714258","7.32428433001215","8.93890630720171","11.7019166656263","14.6138711039831","17.6795343964991","21.4423653303563","24.6175575016878","27.2856721250127","29.6002257062483","31.991509897648","34.7189917881739","37.7949971915941","40.627243814816","44.3680064402779","49.5263078902492","56.9823701870451","",
"Macedonia del Norte","MKD","Personas que usan Internet (% de la población)","IT.NET.USER.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0.04074384","0.075995734","0.503985009","1.002861666","1.49733026","2.485566316","3.468184608","17.33","19.07","24.44","26.45","28.62","36.3","46.04","51.77","51.9","56.7","57.44994731","65.24","68.06","70.38020308","72.15681447","74.51682418","79.16775519","81.41288276","81.40553811","",
"Malí","MLI","Personas que usan Internet (% de la población)","IT.NET.USER.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0.002055228","0.010085919","0.019793888","0.060909873","0.142545755","0.185897413","0.227045578","0.310364443","0.43281964","0.507063136","0.729627281","0.81","1.57","1.8","2","2.2","2.8","3.5","7","10.33","14","18.9","21.4","24.2","27.4","",
"Malta","MLT","Personas que usan Internet (% de la población)","IT.NET.USER.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0.224995699","1.051527475","3.920605132","6.500783995","7.759798038","13.11370871","17.87784832","28.92","31.64","34.62","41.24","40.41","46.9","50.08","58.86","63","68.01982379","68.19987429","68.9138","73.17","75.96001898","78.0751488","81.01191108","81.65804429","85.77856081","86.85876416","87.46977302",
"Myanmar","MMR","Personas que usan Internet (% de la población)","IT.NET.USER.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","","","","0.000151709","","0.000289277","0.000426494","0.024064149","0.024337392","0.065238856","0.182048331","0.217128445","0.22","0.22","0.25","0.98","1.4","1.8","7.4","10.9","16","23.62108195","28.7","34.9","35.1","",
"Oriente Medio y Norte de África (excluido altos ingresos)","MNA","Personas que usan Internet (% de la población)","IT.NET.USER.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0.000242605318778348","0.00199441193805961","0.011323049428452","0.0268616967123388","0.0800187047906458","0.170264117237799","0.438810677556282","0.870391748984154","1.1573394727419","2.81857476208529","4.04197759041443","7.48520278495583","8.59491634162379","9.97440609949533","11.9728496802618","15.0892988905423","17.7877581876243","20.7171003243271","23.001539554732","25.9917922814774","29.6976203979222","34.7631527805877","39.2154708842033","44.9416875814616","51.0311441966104","55.279250227897","61.8865471034249","70.9633423290727","",
"Montenegro","MNE","Personas que usan Internet (% de la población)","IT.NET.USER.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","25.3500686","27.1","28.9","30.8","32.9","35.1","37.5","35.61154125","56.83878255","60.31","61","68.11978601","69.88164684","71.27233254","71.51710049","73.47666575","77.60879306","82.21969752",
"Mongolia","MNG","Personas que usan Internet (% de la población)","IT.NET.USER.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0.008811225","0.018160749","0.112742554","0.145810542","0.50847156","1.255652004","1.653238239","2.039572603","","","","","9","9.8","10","10.2","12.49999111","16.4","17.69998424","19.94244743","22.50000413","22.2657705","23.71426517","47.13000188","51.07999408","62.50002848","84.32602895",
"Mariana","MNP","Personas que usan Internet (% de la población)","IT.NET.USER.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Mozambique","MOZ","Personas que usan Internet (% de la población)","IT.NET.USER.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0.003042979","0.011842611","0.020197055","0.056250629","0.10959253","0.160031947","0.259612611","0.419538844","0.679447835","0.854357118","0.842954488","0.91","1.56","2.68","4.17","4.6","5","5.5","6","6.5","7","7.796326608","10.9","15.1","16.5","",
"Mauritania","MRT","Personas que usan Internet (% de la población)","IT.NET.USER.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","","0.004172527","0.040594795","0.118464464","0.192031462","0.261448552","0.363229415","0.424004896","0.481470438","0.669966475","0.979661253","1.433613196","1.87","2.28","4","4.5","5","6.2","11.8","17.6","24.1","24.2","35.1","36.7","40.8","",
"Mauricio","MUS","Personas que usan Internet (% de la población)","IT.NET.USER.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0.183769158","0.475629193","2.565279962","4.652213227","7.281535115","8.780904019","10.25262467","12.1871062","13.68908859","15.17222875","16.7","20.22","21.81","22.51","28.33","34.95","35.42","40.11682514","44.80327537","50.13931848","52.19132594","55.4032403","58.5961697","61.72995515","64.88490358","",
"Malawi","MWI","Personas que usan Internet (% de la población)","IT.NET.USER.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","","0.004668518","0.018057365","0.087278755","0.126780945","0.164020725","0.215094727","0.278815116","0.347505335","0.384489334","0.42513749","0.965864737","0.7","1.07","2.26","3.33","4.3506","5.05","5.83","6","6.3","7","8","9.9","","",
"Malasia","MYS","Personas que usan Internet (% de la población)","IT.NET.USER.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0.001047822","0.025538478","0.099607417","0.145673837","0.852044466","2.307393234","6.751770483","12.3055022","21.38473116","26.6959725","32.33820434","34.97115234","42.25226563","48.62917025","51.63798899","55.7","55.8","55.9","56.3","61","65.8","57.05751226","63.66542588","71.06406781","78.78830993","80.14047901","81.20104862","84.18714501","89.55501192","96.7514278",
"América del Norte","NAC","Personas que usan Internet (% de la población)","IT.NET.USER.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.742073243735228","1.10356116768175","1.64305568030262","2.16280954150505","4.61466600781748","8.73288618007381","15.4621295496354","20.9701083855867","29.581811690027","35.8826876173092","43.8846553103943","50.1695828638859","59.0591630866193","61.9412884922692","64.8748010131832","68.3289552761763","69.2709210086274","74.8236553390663","74.2661395302531","71.9153348849765","72.5393948181711","71.0407485312046","75.5224020505971","72.8285798817087","74.4025684229669","76.0897390827157","86.1046615931719","87.8181718445366","89.1149711639375","90.143689473461","91.0418936054873","",
"Namibia","NAM","Personas que usan Internet (% de la población)","IT.NET.USER.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0.006172051","0.009032145","0.058750679","0.286745093","0.336217708","1.644739547","2.416979442","2.633699769","3.359839886","3.804715615","4.010046644","4.398870647","4.835610778","5.329003772","6.5","11.6","12","12.9414","13.9","14.84","25.68785182","31.03334594","36.83740647","40","40.5","41","",
"Nueva Caledonia","NCL","Personas que usan Internet (% de la población)","IT.NET.USER.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0.005179013","0.252983946","0.989334969","1.936042825","5.688147323","13.93954882","18.23710978","22.38979742","26.40833447","30.29804621","32.35901475","33.51571468","35.05","34.51","33.99","42","50","58","66","70","74.00175279","","82.0058408","","","","",
"Níger","NER","Personas que usan Internet (% de la población)","IT.NET.USER.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0.001039305","0.002008766","0.002911503","0.028136022","0.036261294","0.105185431","0.127152469","0.155698704","0.189933734","0.221341351","0.294033977","0.39039062","0.7","0.76","0.83","0.9","1.05","1.15","1.248675689","2.476219975","4.32275803","10.22431156","","","","",
"Nigeria","NGA","Personas que usan Internet (% de la población)","IT.NET.USER.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0.00883298","0.017237401","0.025231461","0.041038723","0.064080808","0.08990137","0.320461976","0.558576245","1.286137641","3.549155718","5.545036083","6.77","8","9.3","11.5","13.8","16.1","19.1","21","24.5","25.67","28","31.9","33.6","35.5","",
"Nicaragua","NIC","Personas que usan Internet (% de la población)","IT.NET.USER.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0.013166228","0.030046478","0.084093291","0.206216818","0.303808975","0.497901643","0.980216487","1.448799428","1.714729584","1.880412532","2.320664609","2.566351177","2.805573063","3.9","5.3","7.3","10","10.6","13.5","15.5","17.6","19.7042915","24.57183396","30.4","37.6","37.8","45.2","",
"Países Bajos","NLD","Personas que usan Internet (% de la población)","IT.NET.USER.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.334386942","0.531496128","1.320008028","1.967087737","3.257308831","6.47315766","9.649069145","14.0655114","22.24382769","39.17600725","43.98435137","49.37306211","61.29","64.35","68.52","81","83.7","85.82","87.42","89.63","90.72","91.41999576","92.85999236","93.9564","91.666666","91.72413793","90.4109589","93.19727891","91.89189189","93.2885906","91.33333333","92.05298013",
"Noruega","NOR","Personas que usan Internet (% de la población)","IT.NET.USER.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.707299448","1.407395158","2.216365832","2.783990846","4.152450292","6.423220493","18.25031077","20.41788144","22.56011255","40","52","64","72.84","78.13","77.69","81.99","82.55","86.93","90.57","92.08","93.39","93.48998265","94.64997805","95.0534","96.3","96.81032569","97.29820367","96.3576013","96.49165799","98.00000439","97.00000121","99.0000036",
"Nepal","NPL","Personas que usan Internet (% de la población)","IT.NET.USER.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0.000924878","0.004510473","0.021998858","0.064393596","0.146668869","0.204651684","0.240015303","0.31295606","0.382810917","0.449843651","0.826551266","1.141389164","1.41","1.73","1.97","7.93","9","11.1493","13.3","15.44","17.58161801","20.7","24.3","28.6","32.8","37.7","",
