año,trimestre,provincia,accesos por cada 100 hogares,banda ancha fija,dial up,total,adsl,cablemodem,fibra óptica,wireless,otros,total_fijo_xtipo_tecnologia_provincia,mbps (media de bajada),total_internet_fijo_provincias,suma_mb,count_suma_mb
2016,1,tierra del fuego,"65,83",29867.0,619,30486.0,22636,4834,665,1,2350,30486.0,"3,48",33304.0,,
2016,1,tucumán,"36,72",146596.0,41,146637.0,144233,2165,116,74,49,146637.0,"5,0",146613.0,,
2015,4,buenos aires,"58,29",2946743.0,12642,2959385.0,1586343,1223603,103269,20397,25773,2959385.0,"4,88",2888246.0,,
2015,4,capital federal,"118,13",1360381.0,9845,1370226.0,455427,879950,19818,2273,12758,1370226.0,"5,93",1350450.0,,
2015,4,catamarca,"26,24",26459.0,13,26472.0,26180,242,15,1,34,26472.0,"4,12",26471.0,,
2015,4,chaco,"28,35",86537.0,16,86553.0,56818,29456,186,52,41,86553.0,"5,83",86553.0,,
2015,4,chubut,"36,89",62279.0,1740,64019.0,43968,811,916,13521,4803,64019.0,"3,28",78448.0,,
2015,4,córdoba,"57,36",625835.0,235,626070.0,353530,266062,480,5613,385,626070.0,"5,07",625929.0,,
2015,4,corrientes,"30,34",85409.0,26,85435.0,55681,28178,177,1354,45,85435.0,"5,26",85433.0,,
2015,4,entre ríos,"44,11",173957.0,180,174137.0,113983,53411,122,6427,194,174137.0,"5,01",174191.0,,
2015,4,formosa,"19,07",28088.0,1,28089.0,21734,5314,4,1023,14,28089.0,"4,66",28091.0,,
2015,4,jujuy,"21,47",39922.0,2,39924.0,32934,6933,22,0,35,39924.0,"3,72",39925.0,,
2015,4,la pampa,"58,76",66054.0,312,66366.0,12755,42705,4327,6205,374,66366.0,"2,94",62479.0,,
2015,4,la rioja,"17,32",16914.0,18,16932.0,16886,0,16,2,28,16932.0,"4,52",16932.0,,
2015,4,mendoza,"32,49",169251.0,1556,170807.0,153293,13030,2572,38,1874,170807.0,"3,5",175080.0,,
2015,4,misiones,"28,69",92846.0,7,92853.0,60252,32533,48,5,15,92853.0,"5,9",92855.0,,
2015,4,neuquén,"58,29",105122.0,2294,107416.0,51680,38902,1048,12934,2852,107416.0,"4,36",102039.0,,
2015,4,río negro,"46,44",98655.0,1067,99722.0,66851,27221,915,3407,1328,99722.0,"3,77",101122.0,,
2015,4,salta,"31,59",101917.0,3,101920.0,78744,22446,47,129,554,101920.0,"4,67",101936.0,,
2015,4,san juan,"27,66",51408.0,621,52029.0,48670,451,770,1230,908,52029.0,"3,48",56158.0,,
2015,4,san luis,"9,71",12901.0,317,13218.0,11432,1025,354,30,377,13218.0,"3,5",13488.0,,
2015,4,santa cruz,"27,74",26047.0,356,26403.0,15614,2723,396,5261,2409,26403.0,"3,48",32555.0,,
2015,4,santa fe,"52,61",561045.0,627,561672.0,339843,212911,2885,4596,1437,561672.0,"4,81",560204.0,,
2015,4,santiago del estero,"17,0",39132.0,3,39135.0,33582,4365,19,1139,30,39135.0,"4,09",39138.0,,
2015,4,tierra del fuego,"66,46",29334.0,619,29953.0,22636,4301,665,1,2350,29953.0,"3,47",32963.0,,
2015,4,tucumán,"37,06",146053.0,42,146095.0,144188,1653,116,88,50,146095.0,"4,88",146080.0,,
2015,3,buenos aires,"57,69",2916070.0,12695,2928765.0,1585467,1183894,113590,19989,25825,2928765.0,"4,7",2856078.0,,
2015,3,capital federal,"118,29",1362193.0,9875,1372068.0,454815,871262,30974,2229,12788,1372068.0,"5,66",1341574.0,,
2015,3,catamarca,"25,86",26080.0,13,26093.0,25801,242,15,1,34,26093.0,"3,88",26091.0,,
2015,3,chaco,"27,96",85354.0,16,85370.0,56282,28809,186,52,41,85370.0,"5,47",85374.0,,
2015,3,chubut,"36,81",62143.0,1740,63883.0,43964,792,916,13408,4803,63883.0,"3,28",78362.0,,
2015,3,córdoba,"57,08",622761.0,237,622998.0,351692,264055,1450,5412,389,622998.0,"4,87",622813.0,,
2015,3,corrientes,"30,17",84931.0,28,84959.0,55792,27604,176,1340,47,84959.0,"5,06",84959.0,,
2015,3,entre ríos,"43,68",172252.0,182,172434.0,113909,51945,122,6261,197,172434.0,"4,77",172487.0,,
2015,3,formosa,"18,84",27751.0,1,27752.0,21573,5264,2,899,14,27752.0,"4,17",27751.0,,
2015,3,jujuy,"21,27",39548.0,2,39550.0,32598,6895,22,0,35,39550.0,"3,53",39550.0,,
2015,3,la pampa,"57,96",64976.0,495,65471.0,12755,41886,4078,6195,557,65471.0,"2,91",61473.0,,
2015,3,la rioja,"17,15",16753.0,18,16771.0,16725,0,16,2,28,16771.0,"4,25",16771.0,,
2015,3,mendoza,"32,49",169261.0,1562,170823.0,153299,13030,2572,42,1880,170823.0,"3,5",173792.0,,
2015,3,misiones,"28,31",91615.0,7,91622.0,59921,31635,46,5,15,91622.0,"5,63",91624.0,,
2015,3,neuquén,"54,6",98376.0,2240,100616.0,47102,36620,1045,13051,2798,100616.0,"4,23",95867.0,,
2015,3,río negro,"46,39",98529.0,1085,99614.0,66806,27130,917,3415,1346,99614.0,"3,74",100508.0,,
2015,3,salta,"31,18",100570.0,3,100573.0,78064,21688,47,129,645,100573.0,"4,42",100589.0,,
2015,3,san juan,"27,67",51409.0,621,52030.0,48670,451,770,1231,908,52030.0,"3,48",55365.0,,
2015,3,san luis,"9,71",12902.0,317,13219.0,11432,1025,354,31,377,13219.0,"3,5",13302.0,,
2015,3,santa cruz,"27,61",25912.0,359,26271.0,15540,2718,396,5226,2391,26271.0,"3,48",32483.0,,
2015,3,santa fe,"52,15",556097.0,641,556738.0,337042,209673,4169,4426,1428,556738.0,"4,56",555766.0,,
2015,3,santiago del estero,"17,12",39394.0,3,39397.0,33886,4365,19,1097,30,39397.0,"3,91",39398.0,,
2015,3,tierra del fuego,"74,86",33118.0,619,33737.0,22636,8085,665,1,2350,33737.0,"3,48",36710.0,,
2015,3,tucumán,"36,61",144272.0,42,144314.0,142925,1135,116,88,50,144314.0,"4,57",144301.0,,
2015,2,buenos aires,"56,8",2871079.0,12711,2883790.0,1581770,1141052,115660,19268,26040,2883790.0,"4,46",2857754.0,,
2015,2,capital federal,"116,07",1336391.0,9893,1346284.0,453178,858342,19786,2172,12806,1346284.0,"5,31",1346690.0,,
2015,2,catamarca,"25,45",25666.0,13,25679.0,25387,242,15,1,34,25679.0,"3,68",25678.0,,
2015,2,chaco,"27,46",83832.0,16,83848.0,55767,27809,179,52,41,83848.0,"5,19",83846.0,,
2015,2,chubut,"36,58",61745.0,1740,63485.0,43949,762,916,13055,4803,63485.0,"3,22",62647.0,,
2015,2,córdoba,"55,87",609510.0,236,609746.0,348130,255596,435,5199,386,609746.0,"4,56",611835.0,,
2015,2,corrientes,"29,58",83288.0,28,83316.0,55238,26553,157,1321,47,83316.0,"4,85",83319.0,,
2015,2,entre ríos,"42,93",169309.0,183,169492.0,113378,49767,119,6031,197,169492.0,"4,55",169543.0,,
2015,2,formosa,"18,36",27013.0,37,27050.0,21097,5164,2,737,50,27050.0,"3,76",27053.0,,
2015,2,jujuy,"20,29",37720.0,2,37722.0,32183,5482,22,0,35,37722.0,"3,41",37723.0,,
2015,2,la pampa,"56,71",63552.0,500,64052.0,12756,40825,3719,6190,562,64052.0,"2,86",60240.0,,
2015,2,la rioja,"16,88",16491.0,18,16509.0,16463,0,16,2,28,16509.0,"4,0",16509.0,,
2015,2,mendoza,"32,49",169259.0,1564,170823.0,153301,13030,2572,38,1882,170823.0,"3,5",170821.0,,
2015,2,misiones,"27,35",88512.0,7,88519.0,59179,29283,37,5,15,88519.0,"5,33",88524.0,,
2015,2,neuquén,"53,12",95644.0,2241,97885.0,47078,34183,1044,12781,2799,97885.0,"4,06",92324.0,,
2015,2,río negro,"45,98",97640.0,1087,98727.0,66738,26268,916,3457,1348,98727.0,"3,67",98689.0,,
2015,2,salta,"30,46",98264.0,3,98267.0,77214,20297,47,129,580,98267.0,"4,22",98269.0,,
2015,2,san juan,"27,64",51367.0,621,51988.0,48670,451,770,1189,908,51988.0,"3,48",51988.0,,
2015,2,san luis,"9,71",12904.0,317,13221.0,11432,1025,354,33,377,13221.0,"3,5",13220.0,,
2015,2,santa cruz,"27,07",25384.0,379,25763.0,15343,2707,396,4917,2400,25763.0,"3,47",25756.0,,
2015,2,santa fe,"51,18",545739.0,649,546388.0,333117,204685,2877,4320,1389,546388.0,"4,3",547253.0,,
2015,2,santiago del estero,"17,11",39375.0,3,39378.0,33873,4365,19,1091,30,39378.0,"3,73",39379.0,,
2015,2,tierra del fuego,"74,51",32960.0,619,33579.0,22636,7927,665,1,2350,33579.0,"3,48",36375.0,,
2015,2,tucumán,"35,69",140635.0,42,140677.0,139944,479,116,88,50,140677.0,"4,31",140670.0,,
2015,1,buenos aires,"56,37",2847076.0,14766,2861842.0,1583135,1096836,134177,18754,28940,2861842.0,"4,32",2754612.0,,
2015,1,capital federal,"114,9",1321139.0,11582,1332721.0,454934,841743,19334,1994,14716,1332721.0,"5,0",1333455.0,,
2015,1,catamarca,"25,11",25312.0,20,25332.0,25033,241,16,1,41,25332.0,"3,48",25130.0,,
2015,1,chaco,"26,65",81329.0,31,81360.0,54952,26161,164,27,56,81360.0,"4,9",81357.0,,
2015,1,chubut,"37,61",63327.0,1946,65273.0,45645,717,906,12540,5465,65273.0,"3,21",64262.0,,
2015,1,córdoba,"54,7",596663.0,294,596957.0,343883,247564,415,4645,450,596957.0,"4,3",597833.0,,
2015,1,corrientes,"28,95",81488.0,43,81531.0,54649,25372,129,1319,62,81531.0,"4,63",81484.0,,
2015,1,entre ríos,"42,07",165839.0,231,166070.0,112363,47411,108,5943,245,166070.0,"4,35",166418.0,,
2015,1,formosa,"18,12",26657.0,43,26700.0,21022,4951,1,670,56,26700.0,"3,38",26700.0,,
2015,1,jujuy,"19,69",36608.0,3,36611.0,31505,5048,22,0,36,36611.0,"3,24",36612.0,,
2015,1,la pampa,"55,51",62155.0,542,62697.0,13143,39571,3215,6164,604,62697.0,"2,83",59210.0,,
2015,1,la rioja,"16,7",16310.0,23,16333.0,16282,0,16,2,33,16333.0,"3,78",16334.0,,
2015,1,mendoza,"32,37",168355.0,1805,170160.0,152433,13030,2542,29,2126,170160.0,"3,5",170145.0,,
2015,1,misiones,"26,31",85139.0,7,85146.0,58262,26836,30,5,13,85146.0,"4,97",85150.0,,
2015,1,neuquén,"51,95",93373.0,2369,95742.0,47518,32152,1024,12088,2960,95742.0,"3,91",89574.0,,
2015,1,río negro,"45,33",96145.0,1188,97333.0,66274,25217,907,3473,1462,97333.0,"3,59",97227.0,,
2015,1,salta,"30,01",96793.0,18,96811.0,76280,19781,47,129,574,96811.0,"4,02",96810.0,,
2015,1,san juan,"27,55",51117.0,702,51819.0,48441,451,755,1165,1007,51819.0,"3,48",51801.0,,
2015,1,san luis,"9,72",12878.0,354,13232.0,11414,1025,351,30,412,13232.0,"3,5",12741.0,,
2015,1,santa cruz,"27,99",26217.0,424,26641.0,16215,2700,392,4772,2562,26641.0,"3,47",26282.0,,
2015,1,santa fe,"50,24",535640.0,797,536437.0,328809,199037,2845,4239,1507,536437.0,"4,06",536252.0,,
2015,1,santiago del estero,"17,06",39244.0,8,39252.0,33813,4365,19,1020,35,39252.0,"3,57",38617.0,,
2015,1,tierra del fuego,"74,23",32726.0,730,33456.0,22291,7924,657,1,2583,33456.0,"3,45",36944.0,,
2015,1,tucumán,"35,08",138184.0,92,138276.0,137857,115,116,88,100,138276.0,"4,07",138262.0,,
2014,4,buenos aires,"56,09",2801178.0,15229,2816407.0,1575978,1070135,120528,17728,32038,2816407.0,"4,2",2705954.0,,
2014,4,capital federal,"114,9",1318526.0,11994,1330520.0,455785,840224,17155,1962,15394,1330520.0,"4,78",1331972.0,,
2014,4,catamarca,"25,51",25472.0,21,25493.0,25192,241,16,0,44,25493.0,"3,34",25493.0,,
2014,4,chaco,"21,87",65998.0,37,66035.0,55024,10918,31,0,62,66035.0,"3,98",66060.0,,
2014,4,chubut,"40,25",66557.0,1985,68542.0,48539,697,891,12256,6159,68542.0,"3,17",68538.0,,
2014,4,córdoba,"54,7",590113.0,319,590432.0,345157,240452,419,3918,486,590432.0,"4,09",589873.0,,
2014,4,corrientes,"23,56",65656.0,54,65710.0,54754,9526,40,1315,75,65710.0,"3,81",65710.0,,
2014,4,entre ríos,"36,03",140567.0,246,140813.0,112291,23027,57,5178,260,140813.0,"3,8",140730.0,,
2014,4,formosa,"17,96",26156.0,51,26207.0,21245,4896,1,0,65,26207.0,"3,02",26208.0,,
2014,4,jujuy,"19,6",35999.0,3,36002.0,31349,4583,22,37,11,36002.0,"3,13",35955.0,,
2014,4,la pampa,"51,27",56813.0,567,57380.0,16043,34281,514,5894,648,57380.0,"2,75",49710.0,,
2014,4,la rioja,"17,01",16379.0,23,16402.0,16352,0,17,0,33,16402.0,"3,58",16402.0,,
2014,4,mendoza,"32,64",167766.0,1848,169614.0,151797,13030,2534,31,2222,169614.0,"3,5",169611.0,,
2014,4,misiones,"24,16",77222.0,7,77229.0,58435,18613,16,150,15,77229.0,"4,03",77229.0,,
2014,4,neuquén,"52,55",92999.0,2397,95396.0,47721,31778,1014,11853,3030,95396.0,"3,85",89228.0,,
2014,4,río negro,"45,48",95050.0,1210,96260.0,66307,23703,901,3819,1530,96260.0,"3,54",95904.0,,
2014,4,salta,"29,53",93921.0,26,93947.0,76026,17289,48,6,578,93947.0,"3,86",93967.0,,
2014,4,san juan,"28,04",51390.0,729,52119.0,48653,451,740,1202,1073,52119.0,"3,48",52119.0,,
2014,4,san luis,"9,79",12788.0,359,13147.0,11419,926,355,24,423,13147.0,"3,5",13147.0,,
2014,4,santa cruz,"27,8",25277.0,436,25713.0,17553,448,388,4395,2929,25713.0,"3,33",25703.0,,
2014,4,santa fe,"50,0",528459.0,938,529397.0,335267,183009,3205,6282,1634,529397.0,"3,78",527471.0,,
2014,4,santiago del estero,"17,27",39308.0,9,39317.0,34110,4231,19,920,37,39317.0,"3,46",39301.0,,
2014,4,tierra del fuego,"66,14",28249.0,741,28990.0,21948,3664,655,1,2722,28990.0,"3,47",31786.0,,
2014,4,tucumán,"35,32",137329.0,95,137424.0,137093,97,116,13,105,137424.0,"3,86",137414.0,,
2014,3,buenos aires,"56,75",2835537.0,14028,2849565.0,1562533,1110628,124474,20049,31881,2849565.0,"3,97",2647181.0,,
2014,3,capital federal,"113,8",1307195.0,10630,1317825.0,450155,833402,17886,1995,14387,1317825.0,"4,44",1318799.0,,
2014,3,catamarca,"24,71",24665.0,21,24686.0,24380,244,15,0,47,24686.0,"2,92",24680.0,,
2014,3,chaco,"21,11",63710.0,36,63746.0,53321,10336,29,1,59,63746.0,"3,46",63770.0,,
2014,3,chubut,"40,6",67130.0,2007,69137.0,49219,668,882,11853,6515,69137.0,"3,17",69099.0,,
2014,3,córdoba,"54,23",585231.0,200,585431.0,340212,240334,444,4064,377,585431.0,"3,66",583972.0,,
2014,3,corrientes,"22,79",63516.0,33,63549.0,52957,9184,31,1312,65,63549.0,"3,41",63539.0,,
2014,3,entre ríos,"34,98",136618.0,115,136733.0,108907,22440,48,5203,135,136733.0,"3,4",136796.0,,
2014,3,formosa,"17,77",25873.0,64,25937.0,21021,4836,0,0,80,25937.0,"2,66",25935.0,,
2014,3,jujuy,"18,37",33739.0,2,33741.0,30128,3541,22,37,13,33741.0,"2,93",33709.0,,
2014,3,la pampa,"55,78",61861.0,564,62425.0,16051,33940,538,11219,677,62425.0,"2,82",54155.0,,
2014,3,la rioja,"16,51",15893.0,23,15916.0,15864,0,14,1,37,15916.0,"3,1",15913.0,,
2014,3,mendoza,"32,31",166184.0,1740,167924.0,150120,13030,2512,40,2222,167924.0,"3,5",167855.0,,
2014,3,misiones,"23,57",75327.0,- 0,75327.0,56933,18373,4,3,14,75327.0,"3,58",75322.0,,
2014,3,neuquén,"56,4",100099.0,2268,102367.0,54458,30964,1000,12858,3087,102367.0,"3,74",87720.0,,
2014,3,río negro,"46,2",96629.0,1151,97780.0,65264,26590,888,3533,1505,97780.0,"3,48",97745.0,,
2014,3,salta,"29,22",92929.0,25,92954.0,73828,18394,43,109,580,92954.0,"3,41",92941.0,,
2014,3,san juan,"27,85",51031.0,748,51779.0,48272,451,731,1199,1126,51779.0,"3,47",51771.0,,
2014,3,san luis,"9,71",12683.0,363,13046.0,11303,925,355,25,438,13046.0,"3,5",13040.0,,
2014,3,santa cruz,"28,23",25664.0,446,26110.0,17862,492,385,4273,3098,26110.0,"3,31",26069.0,,
2014,3,santa fe,"49,2",520196.0,691,520887.0,325577,183630,4407,6540,733,520887.0,"3,38",515368.0,,
2014,3,santiago del estero,"16,49",37539.0,9,37548.0,32820,3900,19,768,41,37548.0,"3,1",37540.0,,
2014,3,tierra del fuego,"65,69",28037.0,755,28792.0,21840,3469,650,1,2832,28792.0,"3,47",32698.0,,
2014,3,tucumán,"33,94",131978.0,88,132066.0,131739,97,117,13,100,132066.0,"3,35",132054.0,,
2014,2,buenos aires,"55,06",2750430.0,14116,2764546.0,1568881,1025490,120008,17020,33147,2764546.0,"3,85",2659316.0,,
2014,2,capital federal,"113,14",1299502.0,10713,1310215.0,447637,828411,17729,1883,14555,1310215.0,"4,25",1310340.0,,
2014,2,catamarca,"24,7",24660.0,23,24683.0,24380,243,17,0,43,24683.0,"2,92",24683.0,,
2014,2,chaco,"20,96",63243.0,36,63279.0,53321,9870,30,0,58,63279.0,"3,42",63304.0,,
2014,2,chubut,"41,41",68503.0,2016,70519.0,51070,649,866,10960,6974,70519.0,"3,16",70514.0,,
2014,2,córdoba,"53,45",576747.0,205,576952.0,337825,234729,351,3673,374,576952.0,"3,56",577464.0,,
2014,2,corrientes,"22,58",62925.0,33,62958.0,52883,8680,31,1309,55,62958.0,"3,37",62957.0,,
2014,2,entre ríos,"34,69",135468.0,115,135583.0,108900,21706,49,4795,133,135583.0,"3,31",135495.0,,
2014,2,formosa,"17,54",25535.0,65,25600.0,20894,4628,0,0,78,25600.0,"2,65",25600.0,,
2014,2,jujuy,"18,71",34359.0,2,34361.0,30128,4161,23,40,9,34361.0,"2,77",34344.0,,
2014,2,la pampa,"49,71",55048.0,580,55628.0,15957,32600,513,5869,689,55628.0,"2,68",47919.0,,
2014,2,la rioja,"16,5",15889.0,23,15912.0,15864,0,14,0,34,15912.0,"3,1",15912.0,,
2014,2,mendoza,"32,1",165046.0,1761,166807.0,148979,13030,2480,36,2282,166807.0,"3,5",166807.0,,
2014,2,misiones,"23,37",74689.0,- 0,74689.0,56933,17594,4,150,8,74689.0,"3,54",74689.0,,
2014,2,neuquén,"50,84",90053.0,2235,92288.0,47767,29776,997,10765,2983,92288.0,"3,66",86237.0,,
2014,2,río negro,"45,33",94812.0,1145,95957.0,64920,24944,876,3657,1560,95957.0,"3,43",95610.0,,
2014,2,salta,"28,91",91949.0,25,91974.0,73841,17504,45,7,577,91974.0,"3,39",91992.0,,
2014,2,san juan,"27,78",50891.0,755,51646.0,48161,451,722,1139,1173,51646.0,"3,47",51646.0,,
2014,2,san luis,"9,72",12691.0,364,13055.0,11306,925,354,22,448,13055.0,"3,5",13055.0,,
2014,2,santa cruz,"29,38",26710.0,459,27169.0,18956,448,381,4118,3266,27169.0,"3,32",27166.0,,
2014,2,santa fe,"48,39",511753.0,605,512358.0,324101,178495,3085,6041,636,512358.0,"3,31",512094.0,,
2014,2,santiago del estero,"16,7",38002.0,9,38011.0,32820,4231,19,907,34,38011.0,"3,07",37996.0,,
2014,2,tierra del fuego,"64,36",27443.0,766,28209.0,21618,3008,648,1,2934,28209.0,"3,47",31546.0,,
2014,2,tucumán,"33,94",131981.0,88,132069.0,131740,97,121,13,98,132069.0,"3,35",132059.0,,
2014,1,buenos aires,"54,57",2725732.0,14144,2739876.0,1567685,1000879,120960,16528,33824,2739876.0,"3,73",2624542.0,,
2014,1,capital federal,"112,25",1289204.0,10714,1299918.0,445569,820161,17767,1866,14555,1299918.0,"4,02",1301081.0,,
2014,1,catamarca,"24,25",24209.0,23,24232.0,24126,46,17,0,43,24232.0,"2,8",24232.0,,
2014,1,chaco,"20,72",62520.0,36,62556.0,52971,9497,30,0,58,62556.0,"3,26",62546.0,,
2014,1,chubut,"41,24",68205.0,2016,70221.0,51066,539,866,10776,6974,70221.0,"3,18",68791.0,,
2014,1,córdoba,"52,52",566705.0,205,566910.0,336841,225769,347,3585,368,566910.0,"3,39",567453.0,,
2014,1,corrientes,"22,32",62203.0,33,62236.0,52565,8279,31,1306,55,62236.0,"3,22",62235.0,,
2014,1,entre ríos,"34,37",134216.0,115,134331.0,107883,21379,49,4887,133,134331.0,"3,17",134248.0,,
2014,1,formosa,"17,42",25335.0,87,25422.0,20774,4548,0,0,100,25422.0,"2,57",25422.0,,
2014,1,jujuy,"18,42",33825.0,2,33827.0,29765,4030,23,0,9,33827.0,"2,69",33803.0,,
2014,1,la pampa,"48,43",53601.0,592,54193.0,15826,31305,513,5848,701,54193.0,"2,65",46506.0,,
2014,1,la rioja,"16,29",15688.0,23,15711.0,15663,0,14,0,34,15711.0,"2,96",15711.0,,
2014,1,mendoza,"31,91",164084.0,1761,165845.0,148970,12076,2480,37,2282,165845.0,"3,5",166740.0,,
2014,1,misiones,"23,14",73950.0,- 0,73950.0,56597,17191,4,150,8,73950.0,"3,4",73954.0,,
2014,1,neuquén,"49,79",88077.0,2303,90380.0,47790,28161,997,10381,3051,90380.0,"3,55",83958.0,,
2014,1,río negro,"44,91",93909.0,1157,95066.0,64886,24156,876,3576,1572,95066.0,"3,35",94736.0,,
2014,1,salta,"28,7",91265.0,25,91290.0,73131,17538,45,8,568,91290.0,"3,3",91297.0,,
2014,1,san juan,"27,6",50543.0,755,51298.0,48161,434,722,808,1173,51298.0,"3,47",51589.0,,
2014,1,san luis,"9,35",12193.0,364,12557.0,11306,428,354,21,448,12557.0,"3,5",12557.0,,
2014,1,santa cruz,"28,94",26304.0,460,26764.0,18927,100,381,4092,3264,26764.0,"3,32",26760.0,,
2014,1,santa fe,"47,85",506000.0,612,506612.0,322662,174296,3059,5951,644,506612.0,"3,15",506013.0,,
2014,1,santiago del estero,"16,31",37124.0,9,37133.0,32567,3598,19,915,34,37133.0,"2,95",37113.0,,
2014,1,tierra del fuego,"63,97",27272.0,766,28038.0,21618,2837,648,1,2934,28038.0,"3,45",31527.0,,
2014,1,tucumán,"33,42",129944.0,88,130032.0,129717,83,121,13,98,130032.0,"3,21",130032.0,,
0,0,0,,,,,0,0,0,0,0,0.0,,,0.0,0.0
